"08258","  8001930","20140401","HK0080019300","","Shaanxi Northwest New Technology Industry Co. Ltd. -H Shares","","0","","0101"
"08260","  8003470","20140401","HK0080034700","","Zebra Strategic Holdings Ltd.","","0","","0101"
"08261","  8003390","20140401","HK0080033900","","Haitian Hydropower International Ltd.","","0","","0101"
"08265","  8003080","20140401","HK0080030800","","Powerwell Pacific Holdings Ltd.","","0","","0101"
"08266","  8001880","20140401","HK0080018800","","Gold Tat Group International Ltd.","","0","","0101"
"08269","  8003000","20140401","HK0080030000","","Wealth Glory Holdings Ltd.","","0","","0101"
"08270","  8001980","20140401","HK0080019800","","China Leason CBM & Shale Gas Group Co. Ltd.","","0","","0101"
"08271","  8001970","20140401","HK0080019700","","Global Digital Creations Holdings Ltd.","","0","","0101"
"08272","  8001920","20140401","HK0080019200","","Chinese Food and Beverage Group Ltd.","","0","","0101"
"08273","  8002180","20140401","HK0080021800","","Zhejiang Prospect Co. Ltd. - H Shares","","0","","0101"
"08276","  8003490","20140401","HK0080034900","","Huazhang Technology Holding Ltd.","","0","","0101"
"08279","  8002150","20140401","HK0080021500","","AGTech Holdings Ltd.","","0","","0101"
"08286","  8002250","20140401","HK0080022500","","Shanxi Changcheng Microlight Equipment Co. Ltd. - H Shares","","0","","0101"
"08291","  8003450","20140401","HK0080034500","","South West Eco Development Ltd.","","0","","0101"
"08292","  8002110","20140401","HK0080021100","","HC International, Inc.","","0","","0101"
"08295","  8002940","20140401","HK0080029400","","Asian Capital Holdings Ltd.","","0","","0101"
"08296","  8002870","20140401","HK0080028700","","Sino-Life Group Ltd.","","0","","0101"
"08298","  8002340","20140401","HK0080023400","","AKM Industrial Co. Ltd.","","0","","0101"
"08299","  8002360","20140401","HK0080023600","","Grand T G Gold Holdings Ltd.","","0","","0101"
"08301","  8002310","20140401","HK0080023100","","Shenzhen Mingwah Aohan High Technology Corp. Ltd. - H Shares","","0","","0101"
"08306","  8002400","20140401","HK0080024000","","China Nonferrous Metals Co. Ltd.","","0","","0101"
"08309","  8003660","20140401","HK0080036600","","Runway Global Holdings Co. Ltd.","","0","","0101"
"08310","  8003550","20140401","HK0080035500","","Gamma Logistics Corporation","","0","","0101"
"08311","  8003760","20140401","HK0080037600","","Perfect Optronics Ltd.","","0","","0101"
"08312","  8003050","20140401","HK0080030500","","Brilliance Worldwide Holdings Ltd.","","0","","0101"
"08317","  8002390","20140401","HK0080023900","","Finet Group Ltd.","","0","","0101"
"08320","  8003700","20140401","HK0080037000","","C Cheng Holdings Ltd.","","0","","0101"
"08321","  8002990","20140401","HK0080029900","","China Automotive Interior Decoration Holdings Ltd.","","0","","0101"
"08325","  8002860","20140401","HK0080028600","","Oriental City Group Holdings Ltd.","","0","","0101"
"08326","  8003650","20140401","HK0080036500","","JC Group Holdings Ltd.","","0","","0101"
"08329","  8002450","20140401","HK0080024500","","Shenzhen Neptunus Interlong Bio-Technique Co. Ltd. -H Shares","","0","","0101"
"08337","  8002930","20140401","HK0080029300","","Directel Holdings Ltd.","","0","","0101"
"08340","  8002810","20140401","HK0080028100","","Vinco Financial Group Ltd.","","0","","0101"
"08348","  8002800","20140401","HK0080028000","","Tianjin Binhai Teda Logistics (Group) Corporation Ltd.-H Shs","","0","","0101"
"08351","  8002880","20140401","HK0080028800","","Larry Jewelry International Co. Ltd.","","0","","0101"
"08356","  8002980","20140401","HK0080029800","","CNC Holdings Ltd.","","0","","0101"
"08377","  8003460","20140401","HK0080034600","","Roma Group Ltd.","N","0","08072","0101"
"08380","  8003140","20140401","HK0080031400","","Fairson Holdings Ltd.","N","0","08132","0101"
